BROOKLYN - 2014-03,868,0.001152073732718894
BROOKLYN - 2014-04,938,0.0
BROOKLYN - 2014-05,938,0.0010660980810234541
BROOKLYN - 2014-06,966,0.003105590062111801
BROOKLYN - 2014-07,944,0.00211864406779661
BROOKLYN - 2014-08,827,0.0
BROOKLYN - 2014-09,831,0.0012033694344163659
BROOKLYN - 2014-10,797,0.0012547051442910915
BROOKLYN - 2014-11,882,0.0011337868480725624
BROOKLYN - 2014-12,860,0.0034883720930232558
BROOKLYN - 2014-13,845,0.001183431952662722
BROOKLYN - 2014-14,924,0.0021645021645021645
BROOKLYN - 2014-15,958,0.0010438413361169101
BROOKLYN - 2014-16,789,0.0012674271229404308
BROOKLYN - 2014-17,806,0.0012406947890818859
BROOKLYN - 2014-18,962,0.0010395010395010396
BROOKLYN - 2014-19,903,0.0033222591362126247
BROOKLYN - 2014-20,997,0.0
BROOKLYN - 2014-21,923,0.0032502708559046588
BROOKLYN - 2014-22,941,0.0021253985122210413
BROOKLYN - 2014-23,1007,9.930486593843098E-4
BROOKLYN - 2014-24,951,0.002103049421661409
BROOKLYN - 2014-25,1049,0.0
BROOKLYN - 2014-26,996,0.002008032128514056
BROOKLYN - 2014-27,957,0.0020898641588296763
BROOKLYN - 2014-28,922,0.0010845986984815619
BROOKLYN - 2014-29,853,0.0023446658851113715
BROOKLYN - 2014-30,913,0.002190580503833516
BROOKLYN - 2014-31,937,0.0010672358591248667
BROOKLYN - 2014-32,902,0.0
BROOKLYN - 2014-33,862,0.001160092807424594
BROOKLYN - 2014-34,854,0.00117096018735363
BROOKLYN - 2014-35,891,0.001122334455667789
BROOKLYN - 2014-36,1024,0.001953125
BROOKLYN - 2014-37,981,0.0010193679918450561
BROOKLYN - 2014-38,984,0.0010162601626016261
BROOKLYN - 2014-39,909,0.0011001100110011
BROOKLYN - 2014-40,950,0.0
BROOKLYN - 2014-41,902,0.0011086474501108647
BROOKLYN - 2014-42,840,0.0
BROOKLYN - 2014-43,1056,9.46969696969697E-4
BROOKLYN - 2014-44,1019,0.002944062806673209
BROOKLYN - 2014-45,969,0.0010319917440660474
BROOKLYN - 2014-46,890,0.0
BROOKLYN - 2014-47,977,0.0020470829068577278
BROOKLYN - 2014-48,860,0.0
BROOKLYN - 2014-49,913,0.002190580503833516
BROOKLYN - 2014-50,996,0.001004016064257028
